,dt_period,open,close,high,low,vol,turnover,m1,m2,jw,R6,duanxian,long,short,long_stop,short_stop,long_in,long_out,short_in,short_out,profit_rate
156,2022100509,241.02,241.82,245.54,239.17,40587022,10023956992.0,-6.929,-4.864,17.577498425392506,-10.155406526418474,0.5240623435696108,0,0,0,0,0,0,0,0,
157,2022100709,235.932,224.28,241.15,221.8,67513208,15717837312.0,-7.257,-5.458,13.443984321574476,-12.069290942232925,-1.9138844158144508,0,0,0,0,0,0,0,0,
158,2022101109,222.65,220.78,224.48,219.017,52377890,11838350336.0,-7.608,-6.032,9.574612409421547,-14.85141116614706,-2.7821202239141343,0,0,0,0,0,0,0,0,
159,2022101309,214.88,223.59,232.16,214.03,72750404,16756254208.0,-7.894,-6.255,8.139052998319045,-16.35484741608593,-1.503436249938872,0,0,0,0,0,0,0,0,
160,2022101709,230.85,233.53,239.19,223.019,54471860,12965892096.0,-8.024,-5.831,9.457489638654536,-15.461309365094564,0.8935380509913671,0,0,0,0,0,0,0,0,
161,2022101909,232.07,231.18,236.29,228.28,41850593,9903663104.0,-8.172,-5.547,10.077784840901671,-14.244331566662623,1.216977798431941,0,0,0,0,0,0,0,0,
162,2022102109,229.77,242.28,242.83,228.21,51210944,12389784576.0,-8.155,-4.677,13.52110136680109,-10.933642134210913,3.31068943245171,0,0,0,1,0,0,0,1,0.051813877039877936
163,2022102509,242.29,226.35,247.37,225.15,117460352,27880867840.0,-8.348,-4.766,12.545234569349233,-10.233774775121162,0.6998673590897511,0,0,0,0,0,0,0,0,
164,2022102709,226.07,230.9,231.61,215.53,81072368,18677322752.0,-8.462,-4.537,12.879243499483984,-9.692840028898104,0.5409347462230585,0,0,0,0,0,0,0,0,
165,2022103109,228.79,223.2,231.489,222.211,58949536,13612930048.0,-8.666,-4.7,11.23961754121327,-10.83963059663651,-1.1467905677384067,0,0,0,0,0,0,0,0,
166,2022110209,224.49,209.28,225.95,208.48,75145242,16562996736.0,-9.04,-5.489,7.656152178686554,-14.114441086963481,-3.2748104903269706,0,0,0,0,0,0,0,0,
